CYQ_006
Date:,2017/04/10
Time:,14:58:49
Type:,test20130709
Description:,""
Notes:,""

TRAJECTORIES
100.000000,Hz
,r_knee,,,r_ankle,,,r_shoe up,,,r_shoe down,,,Gra
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
64,1904.919189,-852.257080,336.287506,2069.826660,-865.837585,169.673676,2233.164551,-941.054260,89.763260,2227.101807,-978.851807,49.744881,2114.498535,-1188.184326,805.481201
65,1903.761963,-846.002075,335.132111,2068.971436,-863.990479,168.753769,2232.219238,-942.129639,90.495796,2226.145752,-979.826965,50.346069,2108.574707,-1178.237427,813.994812
66,1903.093506,-840.305725,334.687042,2068.345703,-862.362732,168.202652,2231.277832,-943.129761,91.341888,2225.211914,-980.796143,51.114197,2102.693604,-1168.545654,823.874084
67,1902.960327,-835.053711,335.110443,2067.948242,-860.865295,168.107208,2230.334961,-943.969604,92.382416,2224.305176,-981.696045,52.145084,2096.811035,-1159.085083,835.074036
68,1903.400269,-830.124878,336.602203,2067.764648,-859.416382,168.589905,2229.360352,-944.590637,93.719940,2223.407715,-982.474487,53.545135,2090.886719,-1149.830200,847.541443
69,1904.455078,-825.413208,339.368683,2067.782959,-857.942505,169.779526,2228.311523,-944.946655,95.457138,2222.488037,-983.081116,55.417568,2084.885254,-1140.753052,861.222656
70,1906.184326,-820.848572,343.592865,2068.001953,-856.381592,171.788803,2227.140137,-944.991089,97.684151,2221.505371,-983.463135,57.855038,2078.778564,-1131.822998,876.067261
71,1908.667603,-816.410950,349.420349,2068.431641,-854.686096,174.705887,2225.790527,-944.668091,100.475632,2220.410156,-983.563171,60.940479,2072.544189,-1123.005005,892.027405
72,1911.996216,-812.136230,356.960876,2069.085449,-852.823181,178.601334,2224.195557,-943.907410,103.896103,2219.141602,-983.314697,64.754265,2066.166260,-1114.261230,909.054504
73,1916.251343,-808.116516,366.294067,2069.962646,-850.771423,183.542953,2222.265137,-942.623962,108.012688,2217.617432,-982.638428,69.386406,2059.634033,-1105.556641,927.093628
74,1921.476685,-804.490540,377.469543,2071.029053,-848.515076,189.606644,2219.873047,-940.718872,112.911797,2215.725098,-981.440796,74.951096,2052.945801,-1096.867920,946.076965
75,1927.646729,-801.417908,390.501953,2072.197754,-846.035950,196.876862,2216.845703,-938.081482,118.711945,2213.315674,-979.614502,81.597893,2046.113647,-1088.189819,965.917175
76,1934.643555,-799.040894,405.361755,2073.315674,-843.307068,205.436981,2212.966553,-934.595764,125.565750,2210.203613,-977.043457,89.513649,2039.168579,-1079.541016,986.500732
77,1942.241943,-797.441650,421.958801,2074.162354,-840.288330,215.354599,2207.996094,-930.153687,133.649811,2206.176025,-973.616455,98.912209,2032.162109,-1070.963989,1007.681702
78,1950.113037,-796.601990,440.127808,2074.468750,-836.928101,226.666779,2201.702637,-924.678955,143.145416,2201.009521,-969.251038,110.010887,2025.165894,-1062.522461,1029.278809
79,1957.847168,-796.376587,459.625031,2073.955566,-833.173828,239.364548,2193.911377,-918.160461,154.210922,2194.506104,-963.922791,122.992561,2018.268677,-1054.290894,1051.078857
80,1964.994507,-796.493591,480.133911,2072.389404,-828.991272,253.378815,2184.567871,-910.690125,166.942886,2186.552979,-957.697327,137.954773,2011.570313,-1046.338745,1072.848511
81,1971.110352,-796.586487,501.276550,2069.645752,-824.387207,268.572998,2173.799805,-902.493835,181.326218,2177.194824,-950.760742,154.851929,2005.178101,-1038.713135,1094.347656
82,1975.794189,-796.250977,522.632385,2065.753418,-819.426819,284.744080,2161.959473,-893.937622,197.188416,2166.685303,-943.430908,173.445084,1999.203369,-1031.422119,1115.348999
83,1978.717285,-795.116272,543.765198,2060.895752,-814.242004,301.625458,2149.608154,-885.495422,214.182968,2155.479736,-936.131042,193.282761,1993.759521,-1024.424561,1135.661621
84,1979.652832,-792.919067,564.259583,2055.350342,-809.015808,318.893097,2137.412109,-877.671936,231.823593,2144.141357,-929.317139,213.738312,1988.953613,-1017.634827,1155.153442
85,1978.520996,-789.561401,583.765930,2049.398193,-803.932251,336.188904,2125.952881,-870.889404,249.577591,2133.172119,-923.370605,234.120209,1984.869751,-1010.941772,1173.759766
86,1975.438232,-785.128601,602.044678,2043.239624,-799.109375,353.165375,2115.540039,-865.368958,266.987579,2122.848877,-918.486938,253.826645,1981.547729,-1004.239197,1191.475586
87,1970.728638,-779.851501,618.989136,2036.964111,-794.557922,369.533081,2106.154785,-861.059570,283.745880,2113.179688,-914.613403,272.447998,1978.963989,-997.453491,1208.332031
88,1964.860107,-774.028381,634.612305,2030.575439,-790.193176,385.087585,2097.559326,-857.662476,299.669891,2104.009033,-911.474487,289.745392,1977.021118,-990.557861,1224.366943
89,1958.324585,-767.945801,649.004211,2024.037964,-785.882874,399.705017,2089.456299,-854.734924,314.620148,2095.157471,-908.667603,305.562683,1975.551758,-983.569458,1239.598511
90,1951.535034,-761.829102,662.286743,2017.303223,-781.491333,413.317047,2081.581787,-851.811768,328.450195,2086.490967,-905.773682,319.780487,1974.340698,-976.537659,1254.006958
91,1944.791382,-755.827332,674.583313,2010.320679,-776.899170,425.889038,2073.725586,-848.496704,341.020050,2077.909668,-902.440186,332.333984,1973.159912,-969.533203,1267.529419
92,1938.298218,-750.016479,685.999451,2003.053589,-772.007935,437.413879,2065.727295,-844.515930,352.235596,2069.314453,-898.428284,343.238190,1971.806763,-962.637085,1280.072632
93,1932.175781,-744.406311,696.605469,1995.500122,-766.745850,447.908661,2057.473877,-839.739075,362.068024,2060.600586,-893.630676,352.582367,1970.133179,-955.924255,1291.541626
94,1926.452881,-738.949463,706.423157,1987.700439,-761.076904,457.401093,2048.908691,-834.166748,370.546051,2051.672607,-888.063232,360.501404,1968.064575,-949.442139,1301.871948
95,1921.065796,-733.558655,715.428650,1979.722412,-755.002502,465.915253,2040.032104,-827.894409,377.739502,2042.465576,-881.832092,367.146698,1965.606812,-943.193665,1311.052124
96,1915.883789,-728.132385,723.571716,1971.634399,-748.550964,473.465302,2030.888916,-821.066528,383.745636,2032.959595,-875.083130,372.666412,1962.836792,-937.137451,1319.126343
97,1910.752686,-722.580811,730.798157,1963.481689,-741.763184,480.055267,2021.545166,-813.830017,388.678192,2023.185425,-867.950745,377.193726,1959.874390,-931.208862,1326.175903
98,1905.534546,-716.843445,737.066589,1955.278442,-734.681091,485.686890,2012.072266,-806.297668,392.655304,2013.221191,-860.523560,380.835510,1956.843018,-925.352051,1332.288574
99,1900.134766,-710.893799,742.357483,1947.019897,-727.339722,490.370361,2002.538452,-798.531677,395.785034,2003.180664,-852.833679,383.661255,1953.835938,-919.541321,1337.526245
100,1894.513184,-704.734741,746.674011,1938.703735,-719.765747,494.127014,1993.008057,-790.546204,398.148010,1993.195801,-844.865051,385.699249,1950.901123,-913.784180,1341.906128
101,1888.678955,-698.388489,750.033569,1930.342041,-711.979431,496.982635,1983.542114,-782.321289,399.782776,1983.392822,-836.578796,386.943268,1948.047119,-908.108337,1345.402954
102,1882.677368,-691.884949,752.457275,1921.962402,-703.995483,498.959320,1974.197876,-773.822266,400.683319,1973.867065,-827.943420,387.365906,1945.257690,-902.545410,1347.967285
103,1876.578369,-685.252319,753.962830,1913.604858,-695.823364,500.070587,1965.023804,-765.018066,400.811554,1964.671021,-818.950378,386.936005,1942.508423,-897.117615,1349.548584
104,1870.463501,-678.511353,754.561401,1905.315308,-687.469604,500.320374,1956.055176,-755.893616,400.118408,1955.815552,-809.615234,385.634003,1939.776245,-891.832031,1350.111206
105,1864.410645,-671.673645,754.257324,1897.139648,-678.941895,499.705170,1947.308960,-746.459106,398.563416,1947.275513,-799.977661,383.458435,1937.041992,-886.682495,1349.638916
106,1858.477783,-664.744141,753.049377,1889.118164,-670.255249,498.217163,1938.785156,-736.757751,396.126434,1938.995605,-790.102661,380.422729,1934.287720,-881.654785,1348.129395
107,1852.694336,-657.726135,750.933350,1881.280762,-661.436035,495.848511,1930.471191,-726.869202,392.810608,1930.901123,-780.079163,376.545532,1931.494141,-876.733704,1345.586548
108,1847.057983,-650.625427,747.903442,1873.643555,-652.521057,492.594452,1922.344727,-716.905457,388.637115,1922.909790,-770.011414,371.841431,1928.639893,-871.908569,1342.012695
109,1841.543457,-643.452332,743.953552,1866.212646,-643.552673,488.454041,1914.376587,-706.993958,383.634460,1914.944946,-760.005249,366.315643,1925.703857,-867.174622,1337.405640
110,1836.118652,-636.221863,739.077637,1858.993042,-634.571289,483.427460,1906.536499,-697.251953,377.828003,1906.947754,-750.150940,359.961853,1922.667969,-862.530396,1331.758789
111,1830.759766,-628.949768,733.270447,1851.993286,-625.608704,477.512360,1898.801758,-687.762329,371.231354,1898.883911,-740.507263,352.760162,1919.520508,-857.976074,1325.063721
112,1825.458252,-621.647156,726.527100,1845.227051,-616.682556,470.701477,1891.164063,-678.558533,363.839386,1890.743896,-731.091492,344.678253,1916.260376,-853.511414,1317.312866
113,1820.221558,-614.317627,718.842773,1838.711548,-607.792297,462.982147,1883.625610,-669.621094,355.627777,1882.535645,-721.876160,335.682159,1912.898926,-849.135010,1308.500000
114,1815.069458,-606.956604,710.212769,1832.462280,-598.920898,454.338409,1876.190552,-660.882935,346.564392,1874.275391,-712.793823,325.753326,1909.460083,-844.845093,1298.619751
115,1810.028320,-599.550537,700.633545,1826.484619,-590.038086,444.755554,1868.857544,-652.245605,336.625793,1865.978394,-703.750244,314.902069,1905.978882,-840.640991,1287.664917
116,1805.120728,-592.075562,690.103577,1820.766479,-581.105164,434.224670,1861.619019,-643.604309,325.811066,1857.660034,-694.645386,303.170349,1902.498291,-836.525818,1275.625366
117,1800.349609,-584.495667,678.626038,1815.277222,-572.082031,422.745331,1854.473267,-634.876587,314.147919,1849.349121,-685.400513,290.625732,1899.066162,-832.509521,1262.486694
118,1795.680176,-576.761230,666.211792,1809.976440,-562.939148,410.328064,1847.443481,-626.026428,301.689087,1841.107788,-675.987183,277.350555,1895.731934,-828.610901,1248.228882
119,1791.033936,-568.808289,652.881897,1804.825806,-553.671753,396.998566,1840.597168,-617.081970,288.503754,1833.050171,-666.450256,263.431091,1892.542969,-824.856140,1232.826782
120,1786.296265,-560.560852,638.670837,1799.799927,-544.313660,382.803528,1834.068115,-608.149048,274.671814,1825.360596,-656.922241,248.951218,1889.541016,-821.273010,1216.254761
121,1781.331543,-551.936035,623.631592,1794.894653,-534.949036,367.818878,1828.076538,-599.421448,260.282288,1818.312012,-647.628113,233.991943,1886.757935,-817.883484,1198.494873
122,1775.998535,-542.853760,607.843567,1790.137695,-525.723755,352.163269,1822.941162,-591.188049,245.433838,1812.273682,-638.880737,218.633423,1884.210449,-814.696106,1179.550659
123,1770.168091,-533.251892,591.424255,1785.600952,-516.854065,336.014648,1819.076538,-583.837646,230.238983,1807.698608,-631.070496,202.955444,1881.898438,-811.701477,1159.465820
124,1763.739258,-523.106323,574.541748,1781.409180,-508.624725,319.624359,1816.963501,-577.849487,214.826294,1805.074585,-624.644592,187.033005,1879.806152,-808.871704,1138.349121
125,1756.656616,-512.459534,557.426025,1777.738525,-501.367859,303.319641,1817.061035,-573.740356,199.329498,1804.821655,-620.054932,170.927490,1877.907349,-806.164673,1116.401855
126,1748.935303,-501.457642,540.372681,1774.793213,-495.402863,287.481689,1819.642700,-571.934265,183.872040,1807.126099,-617.646301,154.693970,1876.168579,-803.534424,1093.943848
127,1740.700806,-490.388611,523.724548,1772.738159,-490.929291,272.485779,1824.598389,-572.561584,168.595795,1811.763550,-617.490479,138.453262,1874.548096,-800.948792,1071.427856
128,1732.250977,-479.696991,507.818665,1771.604980,-487.922272,258.615631,1831.340332,-575.297302,153.747559,1818.053101,-619.260620,122.511070,1872.991821,-798.411804,1049.431763
129,1724.086182,-469.931213,492.918488,1771.258057,-486.136841,246.002762,1838.967529,-579.411194,139.710861,1825.062500,-622.286804,107.367111,1871.434448,-795.978027,1028.613403
130,1716.798340,-461.607117,479.195801,1771.476440,-485.246246,234.648193,1846.609497,-584.050781,126.888466,1831.948730,-625.805847,93.534981,1869.812866,-793.741821,1009.625122
131,1710.826660,-455.047638,466.796661,1772.069336,-484.980652,224.517319,1853.658691,-588.536621,115.559715,1838.156738,-629.216858,81.359032,1868.086792,-791.804016,993.003235
132,1706.287842,-450.298553,455.932190,1772.890503,-485.146729,215.643539,1859.760498,-592.459839,105.892281,1843.393188,-632.167236,71.027405,1866.248413,-790.236145,979.091309
133,1703.010010,-447.154327,446.912476,1773.783325,-485.566345,208.188309,1864.703491,-595.609497,98.051270,1847.520874,-634.492004,62.699760,1864.315186,-789.066711,968.052917
134,1700.681885,-445.253357,440.098816,1774.578247,-486.033417,202.426346,1868.375610,-597.889099,92.201431,1850.510620,-636.137268,56.526024,1862.327637,-788.291565,959.947449
135,1699.016846,-444.201263,435.780151,1775.182129,-486.339752,198.630051,1870.807617,-599.293213,88.365952,1852.452148,-637.125488,52.514771,1860.341553,-787.879578,954.765869
136,1697.924927,-443.704010,434.009583,1775.677612,-486.365570,196.881958,1872.206421,-599.909363,86.309441,1853.555420,-637.541382,50.416473,1858.404419,-787.758606,952.391479
137,1697.647827,-443.667084,434.509430,1776.333252,-486.162537,196.944153,1872.899780,-599.909119,85.572426,1854.099487,-637.517456,49.750488,1856.532104,-787.808350,952.560059
138,1698.726440,-444.192047,436.735718,1777.496704,-485.942383,198.295837,1873.222656,-599.518005,85.616875,1854.349365,-637.214172,49.944031,1854.706665,-787.879578,954.890076
139,1701.751831,-445.463501,440.047760,1779.452026,-485.974487,200.310333,1873.426270,-598.965210,85.975388,1854.494629,-636.792175,50.487293,1852.891846,-787.829224,958.963318
140,1707.055176,-447.616516,443.867859,1782.342896,-486.471924,202.464645,1873.651978,-598.424927,86.339600,1854.638428,-636.375977,51.039341,1851.050171,-787.552979,964.393860
141,1714.548950,-450.673126,447.790131,1786.164917,-487.522064,204.481445,1873.957886,-597.976990,86.573837,1854.825684,-636.026550,51.454945,1849.149048,-787.005676,970.852356
142,1723.768677,-454.551208,451.627380,1790.780762,-489.078125,206.340790,1874.357544,-597.611084,86.672462,1855.073730,-635.742249,51.738426,1847.160278,-786.203064,978.056458
143,1734.032837,-459.100281,455.366730,1795.943604,-491.003296,208.173950,1874.842041,-597.269592,86.696564,1855.386108,-635.486816,51.965546,1845.057373,-785.208618,985.754822
144,1744.633057,-464.139069,459.051727,1801.341919,-493.137054,210.120163,1875.383911,-596.896118,86.720207,1855.753662,-635.222229,52.217464,1842.816895,-784.108521,993.716003
145,1754.991577,-469.490845,462.676422,1806.667236,-495.348267,212.227951,1875.942749,-596.463501,86.797775,1856.156860,-634.927856,52.544144,1840.424438,-782.985168,1001.723389
146,1764.735596,-475.007202,466.155426,1811.681396,-497.556427,214.434372,1876.480713,-595.975403,86.950272,1856.573364,-634.601257,52.952179,1837.881226,-781.896484,1009.574768
