ZHN_011
Date:,2017/04/10
Time:,14:36:26
Type:,test20130709
Description:,""
Notes:,""

TRAJECTORIES
100.000000,Hz
,r_knee,,,r_ankle,,,r_shoe up,,,r_shoe down,,,Gra
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
102,-257.276764,-2399.366211,555.961609,-351.048157,-2306.089600,289.504486,-394.875580,-2199.770020,197.425949,-377.447510,-2155.977783,168.739777,-390.832733,-2057.126953,1154.805664
103,-242.024170,-2412.322998,555.335327,-326.104034,-2331.121094,280.706665,-366.992432,-2230.347168,181.838318,-348.929230,-2187.184326,152.546387,-380.706055,-2066.547363,1152.876465
104,-227.432358,-2424.675537,554.032654,-300.860718,-2356.519043,271.786407,-338.395111,-2261.774170,166.496918,-319.737549,-2219.205322,136.660400,-370.634827,-2076.155029,1150.758301
105,-213.487411,-2436.386475,552.055969,-275.315613,-2382.218018,262.977570,-309.118347,-2293.885254,151.718536,-289.938293,-2251.888184,121.347366,-360.579681,-2085.981934,1148.498047
106,-200.146683,-2447.441406,549.409668,-249.513519,-2408.090088,254.537338,-279.259735,-2326.416504,137.814362,-259.652405,-2284.989502,106.871727,-350.495178,-2096.052246,1146.133667
107,-187.342346,-2457.866211,546.115417,-223.564117,-2433.928955,246.723495,-248.986557,-2358.987793,125.062263,-229.047623,-2318.156982,93.479843,-340.337067,-2106.377686,1143.691406
108,-174.993561,-2467.737549,542.232361,-197.651260,-2459.438721,239.763565,-218.535385,-2391.099121,113.679245,-198.328476,-2350.920898,81.378891,-330.064514,-2116.958496,1141.183960
109,-163.022400,-2477.185059,537.869263,-172.029068,-2484.230713,233.816986,-188.201569,-2422.149414,103.800362,-167.728760,-2382.704102,70.717674,-319.640167,-2127.786621,1138.610352
110,-151.364059,-2486.375488,533.173523,-147.003204,-2507.842529,228.935394,-158.321060,-2451.476318,95.465210,-137.507202,-2412.857422,61.573959,-309.029327,-2138.851318,1135.957520
111,-139.964066,-2495.481689,528.297302,-122.899651,-2529.778809,225.032120,-129.252182,-2478.420654,88.615486,-107.948097,-2440.714111,53.948750,-298.200897,-2150.141602,1133.205078
112,-128.767776,-2504.639648,523.360107,-100.027748,-2549.574707,221.877243,-101.361488,-2502.396240,83.109398,-79.365997,-2465.660645,47.771389,-287.130768,-2161.651123,1130.333496
113,-117.710945,-2513.910156,518.429810,-78.649345,-2566.857910,219.132019,-75.014053,-2522.964600,78.756882,-52.114883,-2487.209717,42.923206,-275.805847,-2173.377441,1127.332153
114,-106.713043,-2523.279297,513.528259,-58.961739,-2581.400879,216.420853,-50.566448,-2539.898438,75.373024,-26.598579,-2505.067871,39.275558,-264.228149,-2185.322021,1124.207397
115,-95.673866,-2532.693359,508.664185,-41.088039,-2593.159180,213.421829,-28.358267,-2553.224365,72.831841,-3.266853,-2519.183350,36.720261,-252.416962,-2197.489502,1120.986328
116,-84.475266,-2542.108643,503.882019,-25.062723,-2602.297363,209.949295,-8.693213,-2563.226807,71.089272,17.417528,-2529.768066,35.172722,-240.407227,-2209.883301,1117.715576
117,-72.986771,-2551.536377,499.300781,-10.813253,-2609.192627,206.003723,8.197148,-2570.408447,70.152832,35.046875,-2537.276367,34.548222,-228.243774,-2222.500488,1114.458252
118,-61.076569,-2561.065186,495.121460,1.844806,-2614.397461,201.774780,22.200562,-2575.409912,70.013412,49.367374,-2542.330811,34.733124,-215.975433,-2235.320557,1111.288208
119,-48.630894,-2570.856689,491.599884,13.181806,-2618.565186,197.598175,33.363811,-2578.900635,70.589516,60.370766,-2545.604248,35.576191,-203.652557,-2248.295654,1108.286011
120,-35.575603,-2581.106445,488.992554,23.497343,-2622.355469,193.874817,41.903118,-2581.458740,71.718948,68.318581,-2547.704590,36.898731,-191.326202,-2261.343750,1105.537476
121,-21.893929,-2591.976074,487.487946,33.051395,-2626.335449,190.967575,48.166248,-2583.480469,73.187691,73.676041,-2549.098145,38.504856,-179.045059,-2274.352539,1103.129517
122,-7.646505,-2603.521240,487.144745,42.006084,-2630.893311,189.101028,52.556019,-2585.159668,74.768532,76.995575,-2550.083496,40.190163,-166.850342,-2287.193848,1101.139648
123,7.002060,-2615.639648,487.858826,50.392235,-2636.154297,188.296982,55.462708,-2586.544189,76.256790,78.814125,-2550.818848,41.762821,-154.772888,-2299.743896,1099.622314
124,21.763754,-2628.062744,489.374573,58.105938,-2641.935547,188.376053,57.238083,-2587.627197,77.503738,79.599266,-2551.374512,43.078537,-142.834030,-2311.904541,1098.599731
125,36.240524,-2640.395996,491.337738,64.939430,-2647.817627,189.027969,58.192894,-2588.412598,78.438164,79.733009,-2551.785156,44.066650,-131.048477,-2323.619385,1098.061768
126,49.986767,-2652.197510,493.366455,70.661446,-2653.323975,189.912659,58.590576,-2588.935791,79.062782,79.509087,-2552.074219,44.727268,-119.426834,-2334.883057,1097.974609
127,62.603703,-2663.071045,495.113068,75.145554,-2658.091797,190.742813,58.641468,-2589.248535,79.431328,79.136940,-2552.260986,45.108673,-107.977654,-2345.736572,1098.295654
128,73.819855,-2672.735107,496.311951,78.470886,-2661.932861,191.324692,58.508728,-2589.401123,79.622040,78.754082,-2552.359863,45.283703,-96.709099,-2356.251953,1098.989990
129,83.522614,-2681.048096,496.815552,80.902321,-2664.808838,191.566330,58.317638,-2589.432373,79.715172,78.443321,-2552.382080,45.330322,-85.629601,-2366.509766,1100.040405
130,91.741951,-2687.989746,496.611176,82.765511,-2666.782715,191.471954,58.157784,-2589.370361,79.778275,78.248283,-2552.336426,45.317417,-74.745018,-2376.582031,1101.449463
131,98.611198,-2693.624756,495.812256,84.321938,-2667.979248,191.130249,58.081749,-2589.238770,79.860817,78.183479,-2552.232422,45.298813,-64.052788,-2386.524902,1103.234253
132,104.329063,-2698.075439,494.629761,85.718369,-2668.557861,190.691025,58.109081,-2589.060059,79.995033,78.240662,-2552.085449,45.313347,-53.536678,-2396.377930,1105.415649
133,109.130638,-2701.510254,493.329163,87.006683,-2668.698730,190.324356,58.236549,-2588.854980,80.198807,78.396599,-2551.913330,45.385574,-43.165020,-2406.167725,1108.003052
134,113.260452,-2704.134521,492.176025,88.190239,-2668.586914,190.173096,58.448448,-2588.641113,80.478615,78.622345,-2551.733643,45.525566,-32.893063,-2415.910645,1110.980225
135,116.943619,-2706.166748,491.381195,89.260895,-2668.387939,190.320389,58.723583,-2588.430908,80.830750,78.890434,-2551.559570,45.729855,-22.667240,-2425.615967,1114.296753
136,120.361267,-2707.809326,491.059937,90.216156,-2668.218506,190.783813,59.040398,-2588.234131,81.241318,79.178314,-2551.399902,45.985184,-12.430591,-2435.286377,1117.869507
137,123.636208,-2709.220215,491.219788,91.065010,-2668.129639,191.527695,59.381317,-2588.055908,81.688515,79.468620,-2551.259766,46.274044,-2.130265,-2444.918457,1121.593018
138,126.830040,-2710.503906,491.782257,91.830437,-2668.115479,192.482147,59.735516,-2587.896484,82.148865,79.749992,-2551.139893,46.578941,8.275187,-2454.502930,1125.352417
139,129.952759,-2711.718994,492.624298,92.545845,-2668.138672,193.563049,60.099964,-2587.750732,82.603935,80.019669,-2551.035645,46.884598,18.812679,-2464.026123,1129.036011
140,132.982376,-2712.891357,493.615417,93.242638,-2668.159180,194.689682,60.479843,-2587.608154,83.043655,80.285034,-2550.936035,47.179916,29.496120,-2473.471924,1132.546997
141,135.885178,-2714.028076,494.639160,93.937111,-2668.146973,195.797607,60.888237,-2587.454102,83.466599,80.562874,-2550.823730,47.459461,40.329979,-2482.825684,1135.809814
