HLL_001
Date:,2017/04/11
Time:,09:58:11
Type:,test20130709
Description:,""
Notes:,""

TRAJECTORIES
100.000000,Hz
,r_knee,,,r_ankle,,,r_shoe up,,,r_shoe down,,,Gra
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
140,249.292801,232.361618,619.499390,262.845520,355.308716,403.929871,320.255829,460.214478,298.431824,357.999084,479.584015,277.391418,415.978943,374.556549,1223.143921
141,250.223114,237.944656,603.414001,262.518860,349.894867,379.330658,320.182800,449.250244,268.035309,358.088165,467.424591,246.008347,414.940125,373.935669,1205.593018
142,250.850388,240.948608,585.957214,262.150055,343.935181,355.518311,319.813049,439.346741,240.170822,357.783417,456.708008,217.469070,413.994415,373.906250,1186.779907
143,251.237167,241.365524,566.979736,261.815765,337.955750,332.472626,319.235504,431.385559,214.693298,357.149170,448.237671,191.486542,413.140320,374.600891,1166.837891
144,251.523560,239.499329,546.531921,261.666168,332.535339,310.238251,318.632660,426.120392,191.419571,356.333649,442.629089,167.704636,412.367218,376.099609,1145.981445
145,251.902313,235.850327,524.837891,261.914154,328.210510,288.976196,318.256866,424.048645,170.203964,355.560486,440.209686,145.809174,411.665802,378.393097,1124.521362
146,252.596954,230.953094,502.262695,262.791168,325.357483,268.985107,318.361572,425.244354,150.990723,355.077454,440.897736,125.624405,411.033813,381.373932,1102.881104
147,253.841248,225.252579,479.325500,264.473419,324.049286,250.669907,319.114166,429.210632,133.857239,355.071014,444.117828,107.196114,410.472229,384.862091,1081.600342
148,255.843079,219.039688,456.739441,267.003235,323.955139,234.456635,320.529694,434.924957,119.040138,355.598145,448.887390,90.839348,409.975464,388.649872,1061.309814
149,258.730347,212.430450,435.420898,270.253296,324.409027,220.711212,322.449371,441.147827,106.884247,356.572449,454.100220,77.068771,409.525421,392.540863,1042.661377
150,262.488525,205.389206,416.422058,273.936371,324.644165,209.715561,324.580017,446.801208,97.681519,357.800537,458.830750,66.375175,409.100220,396.373108,1026.219238
151,266.903839,197.816360,400.764679,277.644897,324.044342,201.643631,326.604736,451.201050,91.472778,359.059753,462.504944,58.951942,408.698456,400.023773,1012.353027
152,271.544647,189.718475,389.176880,280.962097,322.350861,196.439697,328.304413,454.112579,87.943504,360.178802,464.931854,54.546631,408.359772,403.392181,1001.165771
